PlayerID,GameID,AchievementID,GainTime
28,104,3753,2021/10/16
28,104,3741,2021/5/27
41,104,3751,2022/6/20
41,104,3755,2023/2/27
41,104,3747,2022/6/14
41,104,8608,2021/3/30
41,104,3748,2020/5/17
1,105,4053,2021/11/18
1,105,4045,2021/2/19
1,105,7839,2022/7/2
1,105,9900,2021/9/2
1,105,7138,2022/6/3
95,105,4057,2022/1/30
95,105,4040,2022/1/1
95,105,4045,2021/3/9
90,106,1811,2023/10/22
90,106,1810,2021/11/26
90,106,1801,2023/4/29
93,106,1796,2021/11/29
93,106,1802,2023/9/14
73,106,1810,2020/5/4
73,106,1795,2021/5/26
50,107,5226,2023/12/28
50,107,5233,2021/1/18
74,107,3758,2022/1/25
74,107,5230,2023/12/16
74,107,5224,2020/10/21
74,107,5235,2020/5/20
96,108,6125,2023/4/7
96,108,4372,2021/6/21
96,108,4382,2021/12/7
96,108,4392,2020/12/3
96,108,4393,2021/8/31
9,108,4390,2022/12/27
9,108,4374,2023/9/10
9,108,4384,2021/1/1
88,108,9858,2020/11/23
88,108,4378,2021/7/1
88,108,4385,2023/9/12
88,108,4370,2023/11/2
84,109,4415,2024/1/23
84,109,9950,2022/1/4
43,109,4431,2021/3/22
43,109,3355,2021/1/18
23,109,4426,2021/3/23
23,109,1358,2021/4/27
35,110,1160,2021/12/23
35,110,4866,2021/12/8
35,110,4868,2022/12/6
35,110,4869,2023/5/28
35,110,4867,2023/4/18
15,110,8285,2022/8/3
15,110,4876,2024/1/25
95,111,2696,2022/8/18
95,111,2693,2023/3/19
95,111,2698,2020/8/11
83,111,2689,2020/9/12
83,111,2695,2020/10/31
83,111,2696,2022/7/13
83,111,3637,2021/10/29
83,111,1992,2023/4/8
79,112,1465,2023/5/27
79,112,1464,2021/6/29
79,112,1452,2021/5/22
74,112,1454,2021/9/14
74,112,1465,2021/9/21
74,112,1453,2021/3/10
75,113,8362,2020/8/30
75,113,1943,2021/12/10
84,113,4427,2022/8/20
84,113,2220,2020/12/6
84,113,2207,2023/11/10
64,114,6643,2021/8/15
64,114,1050,2023/10/21
64,114,1571,2020/9/24
64,114,1575,2023/9/24
34,114,2692,2022/7/15
34,114,1581,2020/11/25
34,114,1572,2023/4/15
85,115,3954,2022/9/11
85,115,2119,2021/12/18
85,115,3945,2022/12/31
85,115,9260,2020/6/17
83,115,2127,2023/4/30
83,115,2117,2023/1/19
83,115,3938,2021/1/9
83,115,3944,2024/2/2
81,115,3955,2021/11/19
81,115,6942,2023/9/21
81,115,3935,2022/11/10
4,116,5059,2020/12/18
4,116,4840,2023/12/27
4,116,4848,2023/5/2
4,116,6641,2021/2/23
4,116,4841,2022/2/19
75,116,4842,2021/5/17
75,116,4850,2022/12/6
75,116,4839,2023/7/1
75,116,4844,2022/5/19
97,117,4985,2022/3/4
97,117,4995,2023/4/26
80,117,4979,2022/6/3
80,117,6063,2020/11/26
80,117,4992,2022/7/28
12,117,4987,2022/9/13
12,117,4990,2023/9/26
12,117,2021,2021/12/1
100,118,4363,2023/6/26
100,118,4351,2023/12/22
62,118,4905,2021/8/8
62,118,5245,2020/5/18
62,118,4349,2022/10/22
62,118,4347,2022/6/21
62,118,4352,2022/2/3
17,118,4361,2023/1/10
17,118,4351,2020/8/9
19,119,2396,2023/4/24
19,119,913,2022/11/8
19,119,915,2022/6/21
19,119,911,2022/9/6
19,119,908,2022/5/24
46,119,911,2022/10/17
46,119,910,2021/7/6
51,120,1488,2021/1/21
51,120,1496,2021/10/23
51,120,1498,2023/3/6
51,120,1491,2020/5/8
92,120,1494,2021/4/11
92,120,9471,2020/10/24
92,120,1490,2023/6/17
46,120,1501,2023/10/23
46,120,1499,2020/6/19
46,120,1500,2022/6/19
46,120,1497,2022/8/22
88,122,2332,2020/11/22
88,122,2339,2022/12/8
88,122,2333,2023/10/23
88,122,2338,2020/8/20
5,122,2324,2022/10/30
5,122,4536,2020/7/14
5,122,2339,2020/9/10
42,122,2328,2020/7/21
42,122,2325,2020/6/22
30,123,1527,2022/1/13
30,123,1781,2022/6/18
30,123,1521,2022/6/27
30,123,6747,2022/2/25
30,123,1528,2024/1/22
31,123,1525,2021/9/12
31,123,6747,2022/5/12
31,123,1528,2020/5/19
29,124,3323,2021/10/5
29,124,3326,2020/6/15
29,124,3308,2020/4/24
86,124,3329,2022/5/20
86,124,3313,2020/8/23
86,124,3330,2022/2/25
86,124,3326,2022/11/19
17,124,3324,2021/8/28
17,124,3321,2022/12/16
17,124,3320,2020/7/10
17,124,3328,2022/6/30
17,124,3313,2021/9/7
96,125,1339,2020/6/2
96,125,1338,2022/4/11
96,125,1138,2023/7/31
96,125,1342,2023/7/16
96,125,1057,2022/6/28
95,125,1066,2020/9/12
95,125,1338,2020/9/13
95,125,2567,2022/4/4
95,125,8229,2022/5/25
12,125,1433,2023/1/27
12,125,6263,2020/12/3
36,126,3856,2023/5/25
36,126,5751,2023/1/15
24,126,3861,2023/12/8
24,126,3858,2023/5/1
24,126,1081,2020/8/29
24,126,3859,2021/8/2
24,126,3853,2021/12/18
46,126,3854,2020/6/14
46,126,3852,2022/3/24
73,127,7534,2022/8/25
73,127,3301,2023/7/26
73,127,3293,2020/6/11
73,127,3298,2022/9/13
73,127,3294,2023/5/1
28,127,9878,2021/10/1
28,127,3291,2024/2/8
28,127,8867,2023/1/12
29,128,4826,2020/5/17
29,128,4836,2021/5/27
50,128,7000,2023/7/4
50,128,2193,2021/6/20
44,128,4835,2021/8/20
44,128,3936,2023/8/2
44,128,4836,2022/12/24
44,128,4824,2024/1/28
9,129,2994,2022/9/1
9,129,2996,2021/1/27
9,129,2989,2021/10/18
9,129,3009,2023/8/19
9,129,2998,2022/9/18
46,129,3002,2020/9/17
46,129,2990,2023/4/10
46,129,2989,2023/11/19
55,130,3828,2022/5/5
46,130,7115,2023/11/24
46,130,3824,2023/2/10
46,130,3835,2023/4/1
46,130,3822,2021/3/17
65,131,4302,2020/8/30
65,131,4281,2021/11/2
93,131,4171,2022/5/1
93,131,4291,2021/1/23
81,131,4285,2020/7/15
81,131,4300,2022/1/21
94,132,2461,2022/10/4
94,132,2452,2021/10/16
94,132,2458,2022/3/9
94,132,2457,2020/9/9
94,132,2454,2022/5/17
26,133,3173,2023/9/25
26,133,3171,2022/8/22
26,133,3167,2023/11/29
26,133,3182,2022/7/15
88,133,3177,2021/12/14
88,133,3165,2022/3/10
88,133,3183,2021/1/23
88,133,3181,2020/6/20
91,134,2922,2022/12/24
91,134,2914,2022/10/31
91,134,4850,2023/3/2
91,134,2928,2022/8/21
8,134,2916,2021/2/26
8,134,2921,2021/3/19
8,134,2927,2021/9/8
8,134,2929,2021/5/1
8,134,2925,2022/3/26
83,134,4850,2022/11/12
83,134,2920,2021/12/28
83,134,2923,2022/7/11
83,134,2922,2023/4/29
83,134,2928,2021/1/2
47,135,3026,2021/3/31
47,135,3018,2023/7/26
93,135,3022,2022/4/23
93,135,3021,2022/12/12
93,135,3025,2023/1/7
93,135,3026,2020/12/18
59,135,3022,2020/8/23
59,135,3019,2022/5/5
59,135,3020,2023/9/25
59,135,3014,2023/9/10
98,136,4769,2021/9/29
98,136,4770,2022/10/4
98,136,4789,2020/12/9
98,136,4782,2022/2/7
73,136,4780,2020/11/2
73,136,4781,2024/1/26
73,136,4779,2021/8/6
73,136,4787,2022/9/12
78,137,850,2020/12/27
78,137,865,2021/5/22
78,137,849,2023/1/24
78,137,862,2020/12/16
78,137,845,2022/9/2
3,137,865,2023/9/24
3,137,5319,2023/4/4
3,137,864,2022/7/6
94,138,873,2021/8/25
94,138,867,2022/1/19
94,138,879,2023/10/22
81,138,877,2023/11/10
81,138,872,2023/4/20
88,138,883,2021/9/21
88,138,875,2020/8/4
54,139,2314,2022/6/19
54,139,7254,2022/11/20
54,139,2307,2022/12/20
54,139,2306,2021/1/22
55,139,2636,2020/8/2
55,139,2318,2022/9/7
75,140,2148,2022/2/22
75,140,2142,2023/4/15
75,140,4003,2022/2/22
75,140,2145,2021/7/14
75,140,2138,2022/3/1
27,140,2154,2024/1/28
27,140,2144,2020/12/10
27,140,2150,2022/11/24
69,140,1442,2020/9/27
69,140,2143,2021/11/11
69,140,2153,2020/10/15
69,140,2141,2023/7/19
69,140,2152,2023/10/25
81,141,5209,2021/10/30
81,141,5213,2020/12/6
81,141,1851,2023/6/15
81,141,5221,2020/10/23
44,141,5209,2021/8/26
44,141,5219,2023/10/6
32,142,3412,2021/5/4
32,142,3409,2023/8/1
32,142,3401,2023/4/5
74,142,3416,2023/10/21
74,142,3391,2023/3/13
74,142,3392,2020/8/13
74,142,3408,2023/8/27
18,142,3402,2021/8/28
18,142,3408,2020/6/6
18,142,3409,2022/8/23
18,142,3392,2020/8/2
18,142,3416,2021/6/5
94,143,3215,2020/8/22
94,143,3218,2023/8/21
94,143,3217,2022/5/24
72,143,3226,2022/8/9
72,143,3232,2020/7/15
72,143,3217,2023/11/24
72,143,3229,2022/11/24
72,143,4421,2021/12/2
46,144,5008,2022/3/7
46,144,5014,2022/12/27
46,144,5001,2020/10/26
64,144,5011,2020/9/6
64,144,6897,2023/6/6
79,144,5018,2020/5/30
79,144,4997,2021/7/11
79,144,5002,2022/6/19
49,145,1006,2020/9/6
49,145,1017,2020/11/29
49,145,8339,2024/2/7
93,145,1029,2023/9/16
93,145,1006,2021/11/21
93,145,1001,2022/3/23
93,145,1017,2023/10/20
33,145,1026,2021/5/21
33,145,1015,2022/8/10
33,145,998,2020/6/26
33,145,1021,2024/1/19
94,146,123,2022/12/4
94,146,1146,2022/3/30
94,146,7132,2021/9/2
93,146,1143,2022/10/27
93,146,6607,2021/11/6
93,146,1149,2020/7/24
93,146,1151,2020/7/28
28,147,3701,2022/9/3
28,147,4135,2023/4/4
28,147,1607,2022/9/14
28,147,1618,2022/2/15
28,147,1598,2021/9/1
25,147,3711,2023/5/12
25,147,3712,2024/1/3
25,147,1599,2021/1/19
25,147,3707,2020/11/15
20,147,1604,2022/12/14
20,147,3380,2020/12/21
20,147,1610,2021/6/24
20,147,3708,2023/4/27
40,148,4767,2020/9/24
40,148,4763,2020/9/16
30,148,4755,2021/10/2
30,148,4753,2020/4/19
30,148,4750,2020/10/29
77,148,4742,2022/11/6
77,148,4755,2022/5/19
77,148,4766,2024/2/1
77,148,4753,2020/12/10
77,148,4765,2023/7/29
38,149,3786,2021/3/3
38,149,3785,2023/8/30
38,149,3465,2023/2/18
90,149,3465,2024/1/14
90,149,3781,2022/3/17
9,150,3340,2023/8/19
9,150,3353,2021/10/17
82,150,3352,2022/7/30
82,150,3335,2021/12/26
82,150,3334,2021/10/6
75,151,4894,2023/12/29
75,151,4900,2023/2/28
75,151,4897,2022/6/10
75,151,4896,2020/12/13
75,151,8390,2021/8/12
28,151,1846,2024/2/1
28,151,4897,2021/6/22
4,152,4718,2023/5/6
4,152,4708,2022/8/15
4,152,7808,2022/2/19
92,152,4715,2022/6/6
92,152,4709,2022/3/26
92,152,4718,2023/2/1
92,152,4719,2020/10/9
40,152,3516,2022/9/20
40,152,4720,2021/3/25
40,152,4717,2020/7/6
40,152,4719,2023/4/29
16,153,4142,2020/7/20
16,153,8096,2021/9/26
69,153,4150,2020/10/27
69,153,4144,2024/2/9
69,153,4146,2022/6/7
69,153,4147,2021/12/15
90,154,2224,2023/12/18
90,154,2240,2021/6/16
98,154,2244,2020/8/24
98,154,2240,2023/10/28
98,154,2231,2021/5/4
89,155,3128,2023/2/23
89,155,3121,2022/5/23
89,155,3132,2022/7/14
92,155,3128,2020/8/12
92,155,3131,2020/10/9
86,155,3124,2020/9/6
86,155,3127,2021/9/18
86,155,3118,2023/1/23
86,155,3126,2021/11/15
86,155,4791,2023/8/6
84,156,3469,2022/8/26
84,156,3463,2022/4/11
84,156,3475,2022/1/4
84,156,3467,2022/1/16
89,156,3468,2024/1/2
89,156,3465,2022/4/26
89,156,3477,2024/2/6
89,156,3463,2022/4/25
89,156,3478,2022/9/15
25,157,642,2020/11/14
25,157,631,2022/9/7
42,157,2674,2022/6/16
42,157,2658,2023/1/29
42,157,7060,2022/3/26
42,157,2678,2020/12/2
58,158,3507,2021/10/14
58,158,3516,2023/6/5
30,158,6132,2023/3/18
30,158,3516,2022/9/17
74,159,2203,2023/8/6
74,159,2188,2021/2/28
74,159,2200,2022/11/21
19,159,2201,2022/7/26
19,159,2988,2020/11/6
19,159,6985,2021/8/10
19,159,2203,2020/5/15
91,159,2199,2020/6/19
91,159,2203,2021/12/31
91,159,2195,2023/10/8
91,159,9486,2023/6/5
91,159,2188,2022/7/27
89,160,4346,2021/7/16
89,160,7656,2022/5/31
86,160,4337,2021/2/1
86,160,4334,2021/3/7
86,160,4336,2023/1/27
86,160,4339,2023/12/6
64,161,5185,2023/11/5
64,161,5182,2020/10/27
64,161,5178,2021/5/11
64,161,5174,2020/4/28
19,161,2535,2023/10/30
19,161,5173,2021/1/8
45,162,2594,2023/7/11
45,162,2593,2023/5/25
45,162,2598,2021/1/4
45,162,2591,2024/1/24
45,162,2601,2023/1/20
48,162,2605,2020/9/18
93,162,2599,2022/3/10
93,162,2600,2022/1/5
93,162,2601,2023/1/9
59,163,1188,2021/9/9
59,163,1180,2022/4/2
10,163,1191,2022/11/21
10,163,1182,2022/8/15
10,163,1174,2020/9/20
10,163,1184,2022/8/20
12,164,3996,2020/5/24
12,164,3988,2021/12/2
12,164,4006,2023/3/28
49,164,3990,2021/1/6
49,164,3998,2023/9/16
70,164,4002,2023/2/22
70,164,4005,2020/10/22
70,164,3991,2021/3/6
70,164,3990,2023/12/27
14,165,2954,2020/10/30
14,165,2956,2023/2/17
14,165,2939,2023/12/31
14,165,2946,2024/1/20
14,165,2930,2021/12/6
99,165,2951,2023/4/13
99,165,2930,2022/9/2
8,166,2252,2022/5/24
8,166,3750,2023/2/17
8,166,4727,2020/10/7
8,166,2260,2023/5/28
8,166,2257,2022/12/11
30,166,2257,2021/9/9
30,166,5658,2023/3/14
31,167,1043,2021/11/10
31,167,2988,2022/7/13
31,167,1050,2022/6/10
31,167,1799,2022/3/10
42,167,2982,2021/3/4
42,167,536,2022/1/27
42,167,2983,2023/11/26
99,167,2985,2021/2/14
99,167,2976,2020/11/20
99,167,3255,2022/11/29
99,167,1050,2022/6/14
75,168,4212,2023/5/3
75,168,4220,2023/4/21
66,168,4218,2023/12/7
66,168,4646,2022/5/17
66,168,4213,2022/1/17
24,169,3607,2023/5/31
24,169,3605,2024/1/17
24,169,2251,2023/10/23
24,169,3606,2022/10/1
2,169,3609,2021/3/11
2,169,3598,2023/11/23
23,169,3592,2023/5/3
23,169,3589,2021/7/26
23,169,3587,2021/7/22
23,169,3604,2020/12/4
65,170,4400,2020/10/23
65,170,4403,2022/1/24
65,170,4406,2022/12/10
42,170,4402,2022/9/27
42,170,2355,2022/5/22
42,170,4403,2020/8/17
56,171,2029,2021/4/17
56,171,2028,2022/12/27
56,171,2030,2021/5/13
57,171,2031,2021/1/20
57,171,2029,2020/12/11
57,171,2027,2021/10/8
57,171,7309,2020/5/26
57,171,2030,2022/10/1
92,172,1988,2020/4/16
92,172,1986,2022/8/12
92,172,1995,2020/5/6
92,172,3697,2023/1/5
83,172,1983,2023/5/7
83,172,1981,2020/12/2
83,172,1984,2022/1/7
83,172,1976,2023/2/5
83,172,1989,2021/1/15
32,172,1979,2024/1/12
32,172,1976,2022/2/18
32,172,1984,2023/12/24
65,173,3458,2020/9/6
65,173,3459,2023/12/1
65,173,1184,2020/4/22
65,173,3460,2021/11/16
82,173,3461,2021/2/11
82,173,2569,2021/12/28
74,173,3451,2020/6/25
74,173,3453,2021/6/25
74,173,3456,2022/7/25
88,174,675,2022/1/17
88,174,680,2021/1/3
88,174,670,2023/9/30
80,174,665,2021/12/13
80,174,1346,2023/2/19
80,174,673,2020/5/30
80,174,680,2022/8/17
80,174,664,2022/1/30
15,175,2823,2021/7/7
15,175,2811,2022/11/29
85,175,2814,2022/1/24
85,175,2009,2020/6/23
22,175,2818,2020/11/7
22,175,2817,2023/9/27
11,176,5060,2021/10/4
11,176,5058,2022/5/29
11,176,5966,2023/5/28
11,176,5057,2020/12/7
96,176,5055,2023/6/7
96,176,5068,2022/8/29
99,176,5058,2020/10/3
99,176,5060,2021/5/21
99,176,5057,2021/2/17
99,176,5062,2021/6/17
99,176,5064,2021/3/29
80,177,3211,2023/6/18
80,177,9240,2023/3/13
80,177,3209,2022/8/16
79,177,3212,2021/4/15
79,177,9240,2022/4/4
79,177,6869,2021/3/31
79,177,3213,2022/1/2
7,177,3210,2020/6/15
7,177,3205,2022/4/21
7,177,3211,2023/11/8
18,178,4917,2022/12/24
18,178,1624,2023/3/13
18,178,4914,2022/7/27
18,178,4913,2022/9/20
23,178,4921,2021/7/21
23,178,4912,2021/7/12
23,178,4917,2023/9/23
77,178,4913,2023/7/6
77,178,4912,2021/10/23
70,179,4820,2020/9/22
70,179,4821,2022/1/19
90,179,4821,2020/5/20
90,179,4815,2020/10/19
84,180,4802,2021/10/19
84,180,4800,2021/3/6
84,180,4796,2023/11/25
84,180,4795,2021/9/24
85,180,4803,2020/7/13
85,180,4804,2020/9/16
94,181,1038,2022/1/18
94,181,2362,2021/4/10
94,181,2344,2021/8/12
94,181,2367,2021/10/27
6,181,9008,2023/5/28
6,181,2368,2021/5/14
66,182,5035,2021/2/20
66,182,5034,2022/1/30
38,182,1090,2020/10/20
38,182,5033,2020/10/10
38,182,5030,2020/6/9
38,182,5029,2022/9/23
79,183,2300,2021/1/6
79,183,2297,2021/2/7
79,183,2299,2021/5/3
79,183,2304,2022/4/16
61,183,2297,2023/2/25
61,183,2299,2023/1/3
18,184,2047,2021/2/13
18,184,2039,2023/10/14
18,184,2035,2020/8/26
18,184,2040,2020/12/24
18,184,2038,2021/12/5
100,184,2048,2023/7/1
100,184,2040,2023/8/30
33,184,2046,2021/12/29
33,184,2049,2021/5/24
33,184,2038,2021/10/9
33,184,2036,2022/10/18
27,185,1447,2021/11/14
27,185,1432,2022/1/1
99,185,1426,2022/2/15
99,185,1438,2022/4/26
93,185,1440,2021/3/21
93,185,1423,2021/5/21
93,185,1444,2023/7/12
6,186,3633,2021/12/1
6,186,3621,2022/8/4
6,186,3627,2021/9/30
61,186,3624,2022/8/10
61,186,3625,2020/11/25
61,186,3631,2022/1/21
92,187,1713,2023/5/29
92,187,3586,2020/10/10
92,187,2469,2022/4/23
56,187,8480,2023/7/5
56,187,1711,2020/10/16
94,188,2000,2022/4/3
94,188,1997,2022/4/1
94,188,2002,2022/5/13
73,188,1997,2023/9/24
73,188,2016,2020/5/20
75,189,2279,2022/1/20
75,189,6289,2021/11/14
75,189,2275,2021/11/4
75,189,1004,2021/6/21
96,189,2278,2023/2/22
96,189,2274,2021/1/15
59,189,2278,2021/3/15
59,189,2275,2022/7/27
59,189,2280,2022/7/20
62,190,3287,2021/10/17
62,190,3286,2021/5/19
62,190,6206,2023/12/16
62,190,3282,2023/6/30
85,190,6206,2021/1/2
85,190,3277,2020/9/11
85,190,3279,2021/1/31
85,190,3288,2021/7/16
39,190,3277,2022/11/13
39,190,3284,2023/5/29
3,191,3080,2020/5/15
3,191,3083,2020/5/24
3,191,3082,2020/6/24
3,191,3424,2020/10/30
50,191,3088,2023/4/4
50,191,3089,2020/9/23
50,191,5221,2023/12/20
81,192,4482,2023/4/29
81,192,4480,2021/9/21
81,192,4484,2024/1/5
85,192,4473,2021/6/12
85,192,4478,2021/5/2
86,192,4482,2021/8/27
86,192,4480,2024/1/22
86,192,4483,2023/11/19
86,192,4475,2023/7/13
69,193,928,2022/10/7
69,193,926,2021/3/10
94,193,930,2023/2/26
94,193,925,2021/5/24
94,193,921,2021/10/5
94,193,937,2021/3/20
37,194,1757,2020/6/28
37,194,1766,2020/6/21
68,194,1761,2022/6/23
68,194,1759,2022/9/15
68,194,1752,2024/2/6
22,195,5201,2023/2/20
22,195,5202,2021/11/25
22,195,5196,2023/7/8
22,195,5203,2022/10/17
22,195,5191,2023/7/19
21,195,5195,2022/7/12
21,195,5201,2024/1/6
21,195,5197,2022/4/18
21,195,7823,2020/4/15
21,195,5480,2023/12/1
73,196,5042,2021/12/23
73,196,5045,2020/12/15
73,196,5050,2022/2/24
73,196,8029,2020/8/12
100,196,8029,2024/1/28
100,196,5052,2020/5/20
100,196,5044,2024/1/28
100,196,7381,2020/10/17
100,196,5040,2023/10/18
95,196,5052,2023/2/1
95,196,5043,2020/11/9
95,196,5041,2022/1/28
95,196,5054,2021/10/23
95,196,5040,2022/9/20
20,197,3547,2022/4/29
20,197,3548,2020/8/11
20,197,3556,2021/1/1
20,197,3550,2020/12/14
21,197,3552,2020/5/1
21,197,6654,2023/11/11
21,197,3546,2021/9/30
21,197,3554,2021/7/31
21,197,3547,2021/1/16
21,198,4538,2021/4/10
21,198,4529,2020/10/12
8,198,4533,2021/10/28
8,198,4538,2020/12/24
8,198,4534,2023/1/20
9,199,4248,2020/6/15
9,199,4259,2024/1/2
9,199,4262,2021/7/6
9,199,4250,2021/9/9
63,199,7364,2021/6/20
63,199,9541,2022/7/26
63,199,4250,2023/12/5
86,200,1721,2021/10/19
86,200,1729,2023/9/21
86,200,1723,2021/7/15
86,200,1726,2022/10/19
86,200,7487,2022/7/1
79,200,8089,2023/11/24
79,200,1733,2021/1/27
79,200,1723,2022/10/28
40,200,1725,2022/1/16
40,200,1733,2020/11/2
40,200,5403,2023/9/27
30,201,2390,2021/7/10
30,201,2388,2020/10/30
89,202,8363,2023/12/26
89,202,4235,2022/4/24
89,202,4239,2021/4/13
83,202,8363,2021/7/28
83,202,4228,2021/5/13
83,202,4229,2021/5/9
83,202,4235,2023/12/3
83,202,4237,2021/6/4
81,202,4229,2020/12/30
81,202,4232,2020/11/29
81,202,4243,2021/12/6
2,203,2281,2023/2/14
2,203,9696,2020/11/11
2,203,2287,2022/2/23
2,203,6083,2023/6/12
11,203,2286,2020/11/5
11,203,4981,2024/1/2
90,203,7727,2024/1/24
90,203,2292,2020/10/3
44,204,5076,2022/11/3
44,204,5089,2021/3/19
88,204,5073,2024/1/17
88,204,5074,2021/11/8
79,205,3150,2020/4/16
79,205,3146,2022/1/10
79,205,3142,2020/12/14
79,205,3151,2020/7/12
34,205,3142,2023/7/27
34,205,3145,2023/9/14
88,206,2890,2023/7/8
88,206,2898,2023/12/25
42,206,8119,2020/8/7
42,206,2891,2020/8/24
42,206,2897,2023/5/29
42,206,2893,2022/11/24
